selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason,image_path,semantic_mask_path,validity_mask_path,provenance_mask_path,support_mask_path,conflict_mask_path,materialization_status
256,256,DE05_r001_c003,DE05,Munich,train,1,3,256,768,256,256,256,256,65536,0,0.0,61200,0.933837890625,0.933837890625,4336,0.066162109375,1741,0.0265655517578125,314,0.0051307189542483,0.004791259765625,595,0.0097222222222222,0.0090789794921875,56035,0.9156045751633988,0.8550262451171875,0,0.0,0.0,4256,0.0695424836601307,0.06494140625,542,0.0088562091503267,39367,0.6432516339869281,21291,0.3478921568627451,542,0,396,0,38698,273,21291,684775.145199985,5344420.636082032,687335.145199985,5346980.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r001_c003_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r001_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r001_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r001_c003_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r001_c003_conflict.tif,PASS
257,257,DE05_r001_c004,DE05,Munich,train,1,4,256,1024,256,256,256,256,65536,0,0.0,53398,0.814788818359375,0.814788818359375,12138,0.185211181640625,3144,0.0479736328125,1015,0.0190082025544027,0.0154876708984375,1959,0.0366867672946552,0.0298919677734375,49583,0.9285553766058654,0.7565765380859375,316,0.0059178246376268,0.00482177734375,525,0.0098318289074497,0.0080108642578125,899,0.0168358365481853,31049,0.5814637252331548,21450,0.4017004382186598,899,0,2164,0,28695,190,21450,687335.145199985,5344420.636082032,689895.145199985,5346980.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.005000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r001_c004_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r001_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r001_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r001_c004_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r001_c004_conflict.tif,PASS
258,258,DE05_r001_c007,DE05,Munich,train,1,7,256,1792,256,256,256,256,65536,0,0.0,52148,0.79571533203125,0.79571533203125,13388,0.20428466796875,5134,0.078338623046875,2239,0.0429354912940093,0.0341644287109375,2745,0.0526386438597836,0.0418853759765625,46728,0.8960650456393342,0.7130126953125,341,0.0065390810769348,0.0052032470703125,95,0.0018217381299378,0.0014495849609375,1271,0.0243729385594845,31857,0.6108959116361126,19020,0.3647311498044028,1271,0,2065,0,29707,85,19020,695015.145199985,5344420.636082032,697575.145199985,5346980.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.005000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r001_c007_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c007_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r001_c007_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r001_c007_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r001_c007_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r001_c007_conflict.tif,PASS
259,259,DE05_r001_c008,DE05,Munich,train,1,8,256,2048,256,256,256,256,65536,0,0.0,44316,0.67620849609375,0.67620849609375,21220,0.32379150390625,6075,0.0926971435546875,6385,0.1440788879862803,0.0974273681640625,4491,0.101340373679935,0.0685272216796875,32164,0.7257875259499955,0.49078369140625,0,0.0,0.0,1276,0.0287932123837891,0.01947021484375,3544,0.0799711165267623,23853,0.5382480368264284,16919,0.3817808466468093,3544,0,5296,0,18034,523,16919,697575.145199985,5344420.636082032,700135.145199985,5346980.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r001_c008_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c008_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r001_c008_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r001_c008_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r001_c008_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r001_c008_conflict.tif,PASS
260,260,DE05_r001_c010,DE05,Munich,train,1,10,256,2560,256,256,256,256,65536,0,0.0,57843,0.8826141357421875,0.8826141357421875,7693,0.1173858642578125,766,0.011688232421875,262,0.0045295022733952,0.003997802734375,1149,0.0198641149317981,0.0175323486328125,50606,0.8748854658299189,0.772186279296875,0,0.0,0.0,5826,0.1007209169648877,0.088897705078125,1131,0.0195529277527099,43101,0.7451377003267465,13611,0.2353093719205435,1131,0,176,0,42600,325,13611,702695.145199985,5344420.636082032,705255.145199985,5346980.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r001_c010_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r001_c010_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r001_c010_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r001_c010_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r001_c010_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r001_c010_conflict.tif,PASS
261,261,DE05_r002_c002,DE05,Munich,train,2,2,512,512,256,256,256,256,65536,0,0.0,35865,0.5472564697265625,0.5472564697265625,29671,0.4527435302734375,8974,0.136932373046875,9609,0.2679213718109577,0.1466217041015625,5868,0.1636135508155583,0.08953857421875,20210,0.5635020214693991,0.308380126953125,0,0.0,0.0,178,0.0049630559040847,0.002716064453125,5376,0.1498954412379757,18277,0.5096054649379618,12212,0.3404990938240624,5376,0,7584,0,10558,135,12212,682215.145199985,5341860.636082032,684775.145199985,5344420.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r002_c002_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c002_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r002_c002_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r002_c002_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r002_c002_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r002_c002_conflict.tif,PASS
262,262,DE05_r002_c003,DE05,Munich,train,2,3,512,768,256,256,256,256,65536,0,0.0,50222,0.766326904296875,0.766326904296875,15314,0.233673095703125,3322,0.050689697265625,1865,0.0371351200669029,0.0284576416015625,2801,0.0557723706742065,0.0427398681640625,43628,0.8687029588626498,0.66571044921875,275,0.0054756879455218,0.0041961669921875,1653,0.0329138624507188,0.0252227783203125,2019,0.0402015053163952,34716,0.6912508462426825,13487,0.2685476484409223,2019,0,1451,0,33210,55,13487,684775.145199985,5341860.636082032,687335.145199985,5344420.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.005000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r002_c003_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r002_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r002_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r002_c003_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r002_c003_conflict.tif,PASS
263,263,DE05_r002_c004,DE05,Munich,train,2,4,512,1024,256,256,256,256,65536,0,0.0,34930,0.532989501953125,0.532989501953125,30606,0.467010498046875,11033,0.1683502197265625,6604,0.1890638419696536,0.10076904296875,4277,0.1224448897795591,0.0652618408203125,22473,0.6433724592041226,0.3429107666015625,276,0.0079015173203549,0.00421142578125,1300,0.0372172917263097,0.01983642578125,3073,0.0879759519038076,25597,0.7328084740910392,6260,0.1792155740051531,3073,0,5990,0,19419,188,6260,687335.145199985,5341860.636082032,689895.145199985,5344420.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.075000+bare_land>=0.005000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r002_c004_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r002_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r002_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r002_c004_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r002_c004_conflict.tif,PASS
264,264,DE05_r002_c005,DE05,Munich,train,2,5,512,1280,256,256,256,256,65536,0,0.0,36184,0.5521240234375,0.5521240234375,29352,0.4478759765625,8340,0.12725830078125,7047,0.1947545876630555,0.1075286865234375,4625,0.1278189254919301,0.0705718994140625,24511,0.6773988503205837,0.3740081787109375,1,2.76365244306876e-05,1.52587890625e-05,0,0.0,0.0,3552,0.0981649347778023,19467,0.5380002210921955,13165,0.3638348441300022,3552,0,5939,0,13512,16,13165,689895.145199985,5341860.636082032,692455.145199985,5344420.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r002_c005_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c005_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r002_c005_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r002_c005_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r002_c005_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r002_c005_conflict.tif,PASS
265,265,DE05_r002_c006,DE05,Munich,train,2,6,512,1536,256,256,256,256,65536,0,0.0,40934,0.624603271484375,0.624603271484375,24602,0.375396728515625,2940,0.04486083984375,6717,0.1640934186739629,0.1024932861328125,4537,0.1108369570528167,0.0692291259765625,29553,0.7219670689402453,0.4509429931640625,127,0.003102555332975,0.0019378662109375,0,0.0,0.0,6927,0.1692236282796697,24313,0.5939561244930864,9694,0.2368202472272438,6927,0,2044,0,22241,28,9694,692455.145199985,5341860.636082032,695015.145199985,5344420.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r002_c006_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c006_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r002_c006_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r002_c006_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r002_c006_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r002_c006_conflict.tif,PASS
266,266,DE05_r002_c008,DE05,Munich,train,2,8,512,2048,256,256,256,256,65536,0,0.0,50077,0.7641143798828125,0.7641143798828125,15459,0.2358856201171875,4059,0.0619354248046875,2656,0.053038320985682,0.04052734375,2208,0.04409209816882,0.03369140625,38486,0.768536453861054,0.587249755859375,0,0.0,0.0,6727,0.1343331269844439,0.1026458740234375,1146,0.0228847574734908,38937,0.7775425844199932,9994,0.1995726581065159,1146,0,2445,0,36233,259,9994,697575.145199985,5341860.636082032,700135.145199985,5344420.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r002_c008_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c008_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r002_c008_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r002_c008_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r002_c008_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r002_c008_conflict.tif,PASS
267,267,DE05_r002_c009,DE05,Munich,train,2,9,512,2304,256,256,256,256,65536,0,0.0,57918,0.883758544921875,0.883758544921875,7618,0.116241455078125,2380,0.03631591796875,183,0.0031596394903138,0.0027923583984375,604,0.0104285368969923,0.00921630859375,36431,0.6290099796263683,0.5558929443359375,0,0.0,0.0,20700,0.3574018439863255,0.31585693359375,400,0.0069063158258227,43879,0.7576055803031873,13639,0.23548810387099,400,0,156,0,43685,38,13639,700135.145199985,5341860.636082032,702695.145199985,5344420.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r002_c009_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c009_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r002_c009_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r002_c009_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r002_c009_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r002_c009_conflict.tif,PASS
268,268,DE05_r002_c010,DE05,Munich,train,2,10,512,2560,256,256,256,256,65536,0,0.0,61173,0.9334259033203124,0.9334259033203124,4363,0.0665740966796875,2099,0.0320281982421875,17,0.0002779003808869,0.0002593994140625,80,0.0013077664982917,0.001220703125,31376,0.5129060206300166,0.478759765625,20,0.0003269416245729,0.00030517578125,29680,0.4851813708662318,0.452880859375,40,0.0006538832491458,39704,0.6490445131021856,21429,0.3503016036486685,40,0,104,0,39591,9,21429,702695.145199985,5341860.636082032,705255.145199985,5344420.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r002_c010_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r002_c010_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r002_c010_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r002_c010_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r002_c010_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r002_c010_conflict.tif,PASS
269,269,DE05_r003_c001,DE05,Munich,train,3,1,768,256,256,256,256,256,65536,0,0.0,47707,0.7279510498046875,0.7279510498046875,17829,0.2720489501953125,5157,0.0786895751953125,2655,0.0556522103674513,0.0405120849609375,2818,0.0590688997421762,0.042999267578125,37776,0.7918334835558724,0.576416015625,1591,0.0333494036514557,0.0242767333984375,2867,0.0600960026830444,0.0437469482421875,1648,0.034544196868384,36191,0.7586098476114617,9868,0.2068459555201542,1648,0,2636,0,33360,195,9868,679655.145199985,5339300.636082032,682215.145199985,5341860.636082032,EPSG:32632,data\processed\sar\DE05_Munich\DE05_Munich_S1_VV_VH.tif,data\interim\labels_v3\fused\DE05\DE05_v3_semantic.tif,data\interim\labels_v3\fused\DE05\DE05_v3_validity.tif,data\interim\labels_v3\fused\DE05\DE05_v3_provenance.tif,data\interim\labels_v3\fused\DE05\DE05_v3_support_count.tif,data\interim\labels_v3\fused\DE05\DE05_v3_source_conflict.tif,True,False,False,True,True,True,bare_land>=0.005000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE05_Munich\images\DE05_r003_c001_image.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\semantic_masks\DE05_r003_c001_semantic.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\validity_masks\DE05_r003_c001_validity.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\provenance_masks\DE05_r003_c001_provenance.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\support_masks\DE05_r003_c001_support.tif,data\processed\dataset_v3\tiles\train\DE05_Munich\conflict_masks\DE05_r003_c001_conflict.tif,PASS
