tile_id,city_id,city_name,candidate_id,qa_pass,qa_status,qa_failure_count,qa_failures,image_exists,semantic_exists,validity_exists,image_width,image_height,image_bands,semantic_bands,validity_bands,crs,crs_match,transform_match,bounds_match,sar_all_finite,semantic_values,semantic_values_valid,validity_values,validity_values_valid,padding_fraction,padding_pass,valid_pixel_count_recomputed,valid_fraction_recomputed,buildings_pixel_count_recomputed,roads_pixel_count_recomputed,vegetation_pixel_count_recomputed,bare_land_pixel_count_recomputed,water_pixel_count_recomputed,class_accounting_match,manifest_valid_match,manifest_fraction_match
DE12_off128_r005_c004,DE12,Bremen,DE12_off128_r005_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42065,0.6418609619140625,11144,6197,18623,1359,4742,True,True,True
DE12_off128_r005_c005,DE12,Bremen,DE12_off128_r005_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,43401,0.6622467041015625,17111,9101,10893,256,6040,True,True,True
DE12_off128_r005_c006,DE12,Bremen,DE12_off128_r005_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,32537,0.4964752197265625,15584,8390,7552,98,913,True,True,True
DE12_off128_r005_c007,DE12,Bremen,DE12_off128_r005_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,31985,0.4880523681640625,9623,6101,14903,624,734,True,True,True
DE12_off128_r005_c008,DE12,Bremen,DE12_off128_r005_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,32734,0.499481201171875,7541,5679,16228,931,2355,True,True,True
DE12_off128_r006_c000,DE12,Bremen,DE12_off128_r006_c000,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30318,0.462615966796875,10730,5819,12671,525,573,True,True,True
DE12_off128_r006_c001,DE12,Bremen,DE12_off128_r006_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,25628,0.39105224609375,10485,6115,8236,548,244,True,True,True
DE12_off128_r006_c003,DE12,Bremen,DE12_off128_r006_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,35823,0.5466156005859375,8120,4879,20154,815,1855,True,True,True
DE12_off128_r006_c004,DE12,Bremen,DE12_off128_r006_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,48187,0.7352752685546875,6107,4441,33585,906,3148,True,True,True
DE12_off128_r006_c005,DE12,Bremen,DE12_off128_r006_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42152,0.6431884765625,9848,5463,23482,1852,1507,True,True,True
DE12_off128_r006_c006,DE12,Bremen,DE12_off128_r006_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,44226,0.674835205078125,7306,4283,22980,614,9043,True,True,True
DE12_off128_r006_c007,DE12,Bremen,DE12_off128_r006_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37934,0.578826904296875,11207,6031,11915,469,8312,True,True,True
DE12_off128_r006_c009,DE12,Bremen,DE12_off128_r006_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38449,0.5866851806640625,9825,5429,21605,692,898,True,True,True
DE12_off128_r007_c000,DE12,Bremen,DE12_off128_r007_c000,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42642,0.650665283203125,5342,3716,27029,163,6392,True,True,True
DE12_off128_r007_c001,DE12,Bremen,DE12_off128_r007_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30005,0.4578399658203125,9298,5715,14102,125,765,True,True,True
DE12_off128_r007_c008,DE12,Bremen,DE12_off128_r007_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,44137,0.6734771728515625,3767,2526,26163,7381,4300,True,True,True
DE12_off128_r007_c009,DE12,Bremen,DE12_off128_r007_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39912,0.6090087890625,6130,4242,27701,698,1141,True,True,True
DE12_off128_r010_c001,DE12,Bremen,DE12_off128_r010_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,61326,0.935760498046875,180,735,57140,3264,7,True,True,True
DE13_off128_r002_c001,DE13,Hanover,DE13_off128_r002_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42908,0.65472412109375,6228,3931,27991,3286,1472,True,True,True
DE13_off128_r002_c002,DE13,Hanover,DE13_off128_r002_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,43257,0.6600494384765625,6263,3866,32056,766,306,True,True,True
DE13_off128_r002_c004,DE13,Hanover,DE13_off128_r002_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37450,0.571441650390625,10983,5916,20057,163,331,True,True,True
DE13_off128_r002_c005,DE13,Hanover,DE13_off128_r002_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,29107,0.4441375732421875,12440,7509,8749,138,271,True,True,True
DE13_off128_r002_c008,DE13,Hanover,DE13_off128_r002_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,36299,0.5538787841796875,3965,2966,28085,694,589,True,True,True
DE13_off128_r003_c001,DE13,Hanover,DE13_off128_r003_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38892,0.59344482421875,9480,5812,21724,221,1655,True,True,True
DE13_off128_r003_c002,DE13,Hanover,DE13_off128_r003_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39026,0.595489501953125,7890,5456,22933,538,2209,True,True,True
DE13_off128_r003_c003,DE13,Hanover,DE13_off128_r003_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42542,0.649139404296875,13705,5192,21126,211,2308,True,True,True
DE13_off128_r003_c004,DE13,Hanover,DE13_off128_r003_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39336,0.6002197265625,10480,5991,20944,329,1592,True,True,True
DE13_off128_r003_c005,DE13,Hanover,DE13_off128_r003_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,36348,0.55462646484375,11361,7409,15081,1431,1066,True,True,True
DE13_off128_r003_c006,DE13,Hanover,DE13_off128_r003_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,33587,0.5124969482421875,7780,5060,16839,3116,792,True,True,True
DE13_off128_r003_c007,DE13,Hanover,DE13_off128_r003_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30255,0.4616546630859375,9258,5911,14103,434,549,True,True,True
DE13_off128_r004_c003,DE13,Hanover,DE13_off128_r004_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,40553,0.6187896728515625,5077,3708,26969,1081,3718,True,True,True
DE13_off128_r004_c004,DE13,Hanover,DE13_off128_r004_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,40055,0.6111907958984375,8857,6459,22647,709,1383,True,True,True
DE13_off128_r004_c005,DE13,Hanover,DE13_off128_r004_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,43166,0.658660888671875,17097,8890,15754,874,551,True,True,True
DE13_off128_r004_c006,DE13,Hanover,DE13_off128_r004_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,49058,0.748565673828125,6882,4979,35280,718,1199,True,True,True
DE13_off128_r004_c007,DE13,Hanover,DE13_off128_r004_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,34035,0.5193328857421875,11493,7264,12115,1444,1719,True,True,True
DE13_off128_r004_c008,DE13,Hanover,DE13_off128_r004_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,46840,0.7147216796875,6578,4758,27633,6257,1614,True,True,True
DE13_off128_r004_c009,DE13,Hanover,DE13_off128_r004_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,61751,0.9422454833984375,21,1655,53569,5498,1008,True,True,True
DE13_off128_r005_c003,DE13,Hanover,DE13_off128_r005_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39478,0.602386474609375,7413,5100,25241,1329,395,True,True,True
DE13_off128_r005_c004,DE13,Hanover,DE13_off128_r005_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,40169,0.6129302978515625,12331,6694,16465,1298,3381,True,True,True
DE13_off128_r005_c005,DE13,Hanover,DE13_off128_r005_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39427,0.6016082763671875,19455,9823,7592,1010,1547,True,True,True
DE13_off128_r005_c006,DE13,Hanover,DE13_off128_r005_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,43718,0.667083740234375,9246,5632,27685,1035,120,True,True,True
DE13_off128_r005_c007,DE13,Hanover,DE13_off128_r005_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,41929,0.6397857666015625,7946,4221,27212,1643,907,True,True,True
DE13_off128_r005_c008,DE13,Hanover,DE13_off128_r005_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,46410,0.708160400390625,6520,3968,32589,778,2555,True,True,True
DE13_off128_r005_c009,DE13,Hanover,DE13_off128_r005_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,55487,0.8466644287109375,2095,2149,36816,12488,1939,True,True,True
DE13_off128_r005_c010,DE13,Hanover,DE13_off128_r005_c010,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,50589,0.7719268798828125,3033,2715,43046,1644,151,True,True,True
DE13_off128_r006_c003,DE13,Hanover,DE13_off128_r006_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39413,0.6013946533203125,8481,5905,23786,887,354,True,True,True
DE13_off128_r006_c004,DE13,Hanover,DE13_off128_r006_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,35678,0.544403076171875,11666,6237,16980,665,130,True,True,True
DE13_off128_r006_c005,DE13,Hanover,DE13_off128_r006_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,46245,0.7056427001953125,7664,4334,21841,756,11650,True,True,True
DE13_off128_r006_c006,DE13,Hanover,DE13_off128_r006_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37932,0.57879638671875,8085,5575,23393,763,116,True,True,True
DE13_off128_r006_c007,DE13,Hanover,DE13_off128_r006_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,35920,0.548095703125,7922,5987,21105,704,202,True,True,True
DE13_off128_r006_c008,DE13,Hanover,DE13_off128_r006_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,50291,0.7673797607421875,3933,3412,41221,1232,493,True,True,True
DE13_off128_r006_c009,DE13,Hanover,DE13_off128_r006_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,53853,0.8217315673828125,3471,2950,35129,10306,1997,True,True,True
DE13_off128_r007_c005,DE13,Hanover,DE13_off128_r007_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,48763,0.7440643310546875,5283,3497,31723,563,7697,True,True,True
DE13_off128_r007_c006,DE13,Hanover,DE13_off128_r007_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42006,0.640960693359375,8669,4828,22212,619,5678,True,True,True
DE13_off128_r007_c007,DE13,Hanover,DE13_off128_r007_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39080,0.5963134765625,14191,8092,14627,1982,188,True,True,True
DE13_off128_r008_c007,DE13,Hanover,DE13_off128_r008_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,35888,0.547607421875,9192,6175,19350,312,859,True,True,True
DE13_off128_r009_c008,DE13,Hanover,DE13_off128_r009_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,52814,0.805877685546875,3615,2822,44233,1449,695,True,True,True
DE13_off128_r010_c002,DE13,Hanover,DE13_off128_r010_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,49474,0.754913330078125,2948,2553,42858,861,254,True,True,True
DE14_off128_r000_c005,DE14,Berlin,DE14_off128_r000_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,60071,0.9166107177734375,364,681,53398,3829,1799,True,True,True
DE14_off128_r000_c009,DE14,Berlin,DE14_off128_r000_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,50413,0.7692413330078125,2005,2793,40662,4940,13,True,True,True
DE14_off128_r001_c003,DE14,Berlin,DE14_off128_r001_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30768,0.469482421875,9271,5605,13412,605,1875,True,True,True
DE14_off128_r002_c006,DE14,Berlin,DE14_off128_r002_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42362,0.646392822265625,5720,5636,27481,2686,839,True,True,True
DE14_off128_r003_c000,DE14,Berlin,DE14_off128_r003_c000,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,45813,0.6990509033203125,9198,5015,15831,1920,13849,True,True,True
DE14_off128_r003_c002,DE14,Berlin,DE14_off128_r003_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42937,0.6551666259765625,4428,6763,27241,1584,2921,True,True,True
DE14_off128_r003_c003,DE14,Berlin,DE14_off128_r003_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,32798,0.500457763671875,10635,6524,13986,1428,225,True,True,True
DE14_off128_r003_c004,DE14,Berlin,DE14_off128_r003_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,33171,0.5061492919921875,14837,7244,9779,538,773,True,True,True
DE14_off128_r003_c005,DE14,Berlin,DE14_off128_r003_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,32635,0.4979705810546875,13927,7607,8340,2654,107,True,True,True
DE14_off128_r003_c006,DE14,Berlin,DE14_off128_r003_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,32005,0.4883575439453125,10798,6496,12317,1453,941,True,True,True
DE14_off128_r003_c008,DE14,Berlin,DE14_off128_r003_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,40535,0.6185150146484375,6967,5615,22924,4630,399,True,True,True
DE14_off128_r003_c009,DE14,Berlin,DE14_off128_r003_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39562,0.603668212890625,7498,6971,21837,2811,445,True,True,True
DE14_off128_r004_c000,DE14,Berlin,DE14_off128_r004_c000,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37243,0.5682830810546875,11451,6500,8277,926,10089,True,True,True
DE14_off128_r004_c001,DE14,Berlin,DE14_off128_r004_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37002,0.564605712890625,10358,6122,14479,1471,4572,True,True,True
DE14_off128_r004_c003,DE14,Berlin,DE14_off128_r004_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37051,0.5653533935546875,14837,6477,11474,389,3874,True,True,True
DE14_off128_r004_c004,DE14,Berlin,DE14_off128_r004_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37657,0.5746002197265625,16099,7455,11749,1225,1129,True,True,True
DE14_off128_r004_c005,DE14,Berlin,DE14_off128_r004_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,35585,0.5429840087890625,19803,8967,5765,1031,19,True,True,True
DE14_off128_r004_c007,DE14,Berlin,DE14_off128_r004_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,31723,0.4840545654296875,10514,7254,11668,1356,931,True,True,True
DE14_off128_r004_c008,DE14,Berlin,DE14_off128_r004_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,35081,0.5352935791015625,9919,6677,12450,5556,479,True,True,True
DE14_off128_r005_c002,DE14,Berlin,DE14_off128_r005_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,36439,0.5560150146484375,17297,8998,7370,710,2064,True,True,True
DE14_off128_r005_c003,DE14,Berlin,DE14_off128_r005_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42504,0.6485595703125,16404,8102,13104,768,4126,True,True,True
DE14_off128_r005_c004,DE14,Berlin,DE14_off128_r005_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,44977,0.6862945556640625,16484,7230,16639,1775,2849,True,True,True
DE14_off128_r005_c005,DE14,Berlin,DE14_off128_r005_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39599,0.6042327880859375,18332,9465,7706,1560,2536,True,True,True
DE14_off128_r005_c006,DE14,Berlin,DE14_off128_r005_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,36016,0.549560546875,16679,8674,8856,1160,647,True,True,True
DE14_off128_r005_c007,DE14,Berlin,DE14_off128_r005_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,31796,0.48516845703125,15227,8282,7018,1135,134,True,True,True
DE14_off128_r005_c008,DE14,Berlin,DE14_off128_r005_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,33323,0.5084686279296875,8595,7250,15661,1409,408,True,True,True
DE14_off128_r005_c010,DE14,Berlin,DE14_off128_r005_c010,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,27395,0.4180145263671875,9124,7268,9674,857,472,True,True,True
DE14_off128_r006_c006,DE14,Berlin,DE14_off128_r006_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37608,0.5738525390625,15025,8054,8888,858,4783,True,True,True
DE14_off128_r006_c007,DE14,Berlin,DE14_off128_r006_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,41284,0.62994384765625,7818,4370,14325,4278,10493,True,True,True
DE14_off128_r006_c008,DE14,Berlin,DE14_off128_r006_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,33355,0.5089569091796875,8593,6040,15669,2683,370,True,True,True
DE14_off128_r006_c009,DE14,Berlin,DE14_off128_r006_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30429,0.4643096923828125,7342,6086,14982,1107,912,True,True,True
DE14_off128_r006_c010,DE14,Berlin,DE14_off128_r006_c010,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,33531,0.5116424560546875,6987,5862,17087,401,3194,True,True,True
DE14_off128_r007_c006,DE14,Berlin,DE14_off128_r007_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37681,0.5749664306640625,16801,10521,8059,1214,1086,True,True,True
DE14_off128_r007_c007,DE14,Berlin,DE14_off128_r007_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39414,0.601409912109375,6755,5392,21124,1889,4254,True,True,True
DE14_off128_r008_c003,DE14,Berlin,DE14_off128_r008_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30826,0.470367431640625,11302,7475,10231,450,1368,True,True,True
DE14_off128_r008_c004,DE14,Berlin,DE14_off128_r008_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30337,0.4629058837890625,11698,6660,7821,2538,1620,True,True,True
DE14_off128_r008_c008,DE14,Berlin,DE14_off128_r008_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37624,0.5740966796875,10013,5563,12622,5504,3922,True,True,True
DE14_off128_r008_c009,DE14,Berlin,DE14_off128_r008_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38712,0.5906982421875,7958,4934,17813,641,7366,True,True,True
DE14_off128_r008_c010,DE14,Berlin,DE14_off128_r008_c010,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42956,0.65545654296875,6513,4434,25179,2945,3885,True,True,True
DE14_off128_r009_c002,DE14,Berlin,DE14_off128_r009_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30828,0.47039794921875,9326,6165,12785,521,2031,True,True,True
DE14_off128_r009_c004,DE14,Berlin,DE14_off128_r009_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,28239,0.4308929443359375,14474,8084,4760,817,104,True,True,True
DE14_off128_r009_c008,DE14,Berlin,DE14_off128_r009_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,34261,0.5227813720703125,10895,7305,13648,1182,1231,True,True,True
DE14_off128_r009_c009,DE14,Berlin,DE14_off128_r009_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32633,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37855,0.5776214599609375,7690,5539,16730,1725,6171,True,True,True
