selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason,image_path,semantic_mask_path,validity_mask_path,provenance_mask_path,support_mask_path,conflict_mask_path,materialization_status,image_sha256,semantic_sha256,validity_sha256,provenance_sha256,support_sha256,conflict_sha256,tile_qa_status,parent_v3_image_path,parent_v3_semantic_mask_path,parent_v3_validity_mask_path,parent_v3_valid_pixel_count,temporal_removed_valid_pixel_count,temporal_retained_fraction_parent_valid
435,435,DE07_r009_c003,DE07,Frankfurt,train,9,3,2304,768,256,256,256,256,65536,0,0.0,47013,0.7173614501953125,0.7173614501953125,18523,0.2826385498046875,5854,0.089324951171875,3462,0.0736392061770148,0.052825927734375,4320,0.0918894773785974,0.06591796875,37252,0.7923765766915534,0.56842041015625,0,0.0,0.0,1979,0.0420947397528343,0.0301971435546875,3539,0.0752770510284389,7785,0.1655924956926807,35689,0.7591304532788803,3539,0,3038,0,4553,194,35689,469949.50839400734,5540409.574938818,472509.50839400734,5542969.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\interim\labels_v3\fused\DE07\DE07_v3_semantic.tif,data\interim\labels_v3\fused\DE07\DE07_v3_validity.tif,data\interim\labels_v3\fused\DE07\DE07_v3_provenance.tif,data\interim\labels_v3\fused\DE07\DE07_v3_support_count.tif,data\interim\labels_v3\fused\DE07\DE07_v3_source_conflict.tif,True,False,True,False,False,True,roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\images\DE07_r009_c003_image.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r009_c003_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\validity_masks\DE07_r009_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\provenance_masks\DE07_r009_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\support_masks\DE07_r009_c003_support.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\conflict_masks\DE07_r009_c003_conflict.tif,PASS,e40f6ccb6613daf147b514f9cbbe5032b3569d6445f419e5607e6ae992723284,7a6a157d5f1911245958fb08e021e4dd83dbbb2c6ed0e3929cd3acc8271a58d4,2414e5725b62c325f354879aadb589f38ee901db1bed84b5f9a259dcf941d908,4f37e90c64ca4e6877100da8065b06271a614778931cb854416bea9333966b71,f20b0eb5ab68d6ff72ff71a255141f693dce8590185dae609b92616d18e8672b,e5056f7005f710094ed1b5da00e17b7c12be6d5384db82bba919a183538d6ac1,PASS,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\images\DE07_r009_c003_image.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r009_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\validity_masks\DE07_r009_c003_validity.tif,47013,0,1.0
436,436,DE07_r009_c004,DE07,Frankfurt,train,9,4,2304,1024,256,256,256,256,65536,0,0.0,56340,0.85968017578125,0.85968017578125,9196,0.14031982421875,4630,0.070648193359375,302,0.0053603123890663,0.004608154296875,1150,0.0204117855875044,0.017547607421875,52064,0.924103656372027,0.79443359375,425,0.0075434859779907,0.0064849853515625,2399,0.0425807596734114,0.0366058349609375,867,0.0153887113951011,3888,0.0690095846645367,51585,0.915601703940362,867,0,1294,0,1843,751,51585,472509.50839400734,5540409.574938818,475069.50839400734,5542969.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\interim\labels_v3\fused\DE07\DE07_v3_semantic.tif,data\interim\labels_v3\fused\DE07\DE07_v3_validity.tif,data\interim\labels_v3\fused\DE07\DE07_v3_provenance.tif,data\interim\labels_v3\fused\DE07\DE07_v3_support_count.tif,data\interim\labels_v3\fused\DE07\DE07_v3_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.005000,,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\images\DE07_r009_c004_image.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r009_c004_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\validity_masks\DE07_r009_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\provenance_masks\DE07_r009_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\support_masks\DE07_r009_c004_support.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\conflict_masks\DE07_r009_c004_conflict.tif,PASS,141662d2e6843a7daad1ec54fc51d7ed56ad301cd08c3c741786ac5e55d42b69,c5ab32e4658f61e6eddcca88d7f80d63a8b709d28bb559db7275d6e292ea9305,28ac826928d232e3316bdcf8daede72849e1628d9e530044cb22840d98684e54,5df765d3c4b469d7ed833914aec61a3e99d3cabcc8c7caec48238b42f3b7c0a9,c7c0b8ed8f7d300a9d748e5f148d0a969314d32912acac871759c8a2bc3d504e,a41ccb19f851ac7d8972653ff0ee09e8a4b592300b48616cd4a5c6df8f92a79e,PASS,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\images\DE07_r009_c004_image.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r009_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\validity_masks\DE07_r009_c004_validity.tif,56340,0,1.0
437,437,DE07_r009_c006,DE07,Frankfurt,train,9,6,2304,1536,256,256,256,256,65536,0,0.0,43527,0.6641693115234375,0.6641693115234375,22009,0.3358306884765625,3760,0.057373046875,8205,0.1885036873664622,0.1251983642578125,4971,0.1142049762216555,0.0758514404296875,30351,0.6972913364118822,0.4631195068359375,0,0.0,0.0,0,0.0,0.0,7897,0.1814276196383853,28834,0.6624394054265169,6796,0.1561329749350977,7897,0,2934,0,25832,68,6796,477629.50839400734,5540409.574938818,480189.50839400734,5542969.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\interim\labels_v3\fused\DE07\DE07_v3_semantic.tif,data\interim\labels_v3\fused\DE07\DE07_v3_validity.tif,data\interim\labels_v3\fused\DE07\DE07_v3_provenance.tif,data\interim\labels_v3\fused\DE07\DE07_v3_support_count.tif,data\interim\labels_v3\fused\DE07\DE07_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\images\DE07_r009_c006_image.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r009_c006_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\validity_masks\DE07_r009_c006_validity.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\provenance_masks\DE07_r009_c006_provenance.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\support_masks\DE07_r009_c006_support.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\conflict_masks\DE07_r009_c006_conflict.tif,PASS,056f65eda78c77ad07c1aa2efad37fb169a382d91e597c976c93f3c178a29e63,585c66205a4655798050c038fb8be4ac92c13e536290d36b140e6893aa661447,f15e4b5a8156ba635392b4d539968412b10201a1ab55e2c6152d90526cd63e5b,5dff2d0ebdbad49645877f5dd8ec8ab1662a309b832c759405c185d57361c835,e70e559c0ef809f34b3b93939b5bd7ab00a776e0cae4219363f1ba632f14ef7f,955556f07912a361f094b457c657caa9081593e05689cbbbc0e0aae699e860cb,PASS,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\images\DE07_r009_c006_image.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r009_c006_semantic.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\validity_masks\DE07_r009_c006_validity.tif,43527,0,1.0
438,438,DE07_r009_c008,DE07,Frankfurt,train,9,8,2304,2048,256,256,256,256,65536,0,0.0,46078,0.703094482421875,0.703094482421875,19458,0.296905517578125,4180,0.06378173828125,5874,0.1274794912973653,0.089630126953125,3704,0.0803854333955466,0.0565185546875,36500,0.7921350753070879,0.55694580078125,0,0.0,0.0,0,0.0,0.0,4348,0.0943617344502799,27458,0.5959025999392334,14272,0.3097356656104865,4348,0,3524,0,23887,47,14272,482749.50839400734,5540409.574938818,485309.50839400734,5542969.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\interim\labels_v3\fused\DE07\DE07_v3_semantic.tif,data\interim\labels_v3\fused\DE07\DE07_v3_validity.tif,data\interim\labels_v3\fused\DE07\DE07_v3_provenance.tif,data\interim\labels_v3\fused\DE07\DE07_v3_support_count.tif,data\interim\labels_v3\fused\DE07\DE07_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\images\DE07_r009_c008_image.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r009_c008_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\validity_masks\DE07_r009_c008_validity.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\provenance_masks\DE07_r009_c008_provenance.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\support_masks\DE07_r009_c008_support.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\conflict_masks\DE07_r009_c008_conflict.tif,PASS,037727af42d8f43979222ae6d317c3b61ddf0c02cb0882ac15f1868bb568abfc,02cb41f6a2e4ef35a7acd295aa6c1c8a2c29c7e10e0ef6af330b44b029db57cc,f0aec17d6823099446cc83c0d287254a4641069c5f72cddf739c7f5e9e4512f2,0ad797422aec5cfa0efb95f3d358b6fe20f1b66e6d3bfff181154a7638c97d13,0e0467a7536f56e6460f983c986ccd803895b7dedd531fad83751fbbca7ceb0d,c0660fa251ed904364a85f064d4c33c12c7c44a0c1e38794776e1ad827e0a0fe,PASS,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\images\DE07_r009_c008_image.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r009_c008_semantic.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\validity_masks\DE07_r009_c008_validity.tif,46078,0,1.0
439,439,DE07_r009_c009,DE07,Frankfurt,train,9,9,2304,2304,256,256,256,256,65536,0,0.0,57233,0.8733062744140625,0.8733062744140625,8303,0.1266937255859375,1607,0.0245208740234375,4693,0.0819981479216536,0.0716094970703125,1077,0.0188178148969999,0.0164337158203125,51463,0.8991840371813464,0.7852630615234375,0,0.0,0.0,0,0.0,0.0,4878,0.0852305488092534,29676,0.5185120472454703,22679,0.3962574039452763,4878,0,546,0,28865,265,22679,485309.50839400734,5540409.574938818,487869.50839400734,5542969.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\interim\labels_v3\fused\DE07\DE07_v3_semantic.tif,data\interim\labels_v3\fused\DE07\DE07_v3_validity.tif,data\interim\labels_v3\fused\DE07\DE07_v3_provenance.tif,data\interim\labels_v3\fused\DE07\DE07_v3_support_count.tif,data\interim\labels_v3\fused\DE07\DE07_v3_source_conflict.tif,True,True,False,False,False,True,buildings>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\images\DE07_r009_c009_image.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r009_c009_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\validity_masks\DE07_r009_c009_validity.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\provenance_masks\DE07_r009_c009_provenance.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\support_masks\DE07_r009_c009_support.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\conflict_masks\DE07_r009_c009_conflict.tif,PASS,fc4b720ddaa780fe5d3ae234428aa2c62949b5106b21769e9c8ba7b0d1577768,d8ad59fb5499ec032d0fc3dd1f324e84ab44af7e45df97d9f7307bbfb983255d,b5de7efa79f628b665ca9d9d8fb8bb72b2fc26f3340f782cf472a81eefa5940b,a42400e2a7245a994e1faf40b51381fcb428d5528d2ac30e8fe0fdf514fc1e7f,fa72fdb32f85b57cb39ecf7e1bce1c1764bcfd98b138a29d29af87fc3a920e86,ee8a6fe2d3019afc2adc8422982ef161c7f3c068f98cee5312098d05e203664b,PASS,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\images\DE07_r009_c009_image.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r009_c009_semantic.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\validity_masks\DE07_r009_c009_validity.tif,57233,0,1.0
440,440,DE07_r010_c002,DE07,Frankfurt,train,10,2,2560,512,256,256,256,256,65536,0,0.0,50132,0.76495361328125,0.76495361328125,15404,0.23504638671875,5479,0.0836029052734375,4623,0.0922165483124551,0.0705413818359375,2793,0.0557129178967525,0.0426177978515625,42521,0.8481808026809223,0.6488189697265625,0,0.0,0.0,195,0.0038897311098699,0.0029754638671875,1899,0.0378799968084257,21168,0.4222452724806511,27065,0.5398747307109232,1899,0,4514,0,16566,88,27065,467389.50839400734,5537849.574938818,469949.50839400734,5540409.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\interim\labels_v3\fused\DE07\DE07_v3_semantic.tif,data\interim\labels_v3\fused\DE07\DE07_v3_validity.tif,data\interim\labels_v3\fused\DE07\DE07_v3_provenance.tif,data\interim\labels_v3\fused\DE07\DE07_v3_support_count.tif,data\interim\labels_v3\fused\DE07\DE07_v3_source_conflict.tif,True,True,False,False,False,True,buildings>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\images\DE07_r010_c002_image.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r010_c002_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\validity_masks\DE07_r010_c002_validity.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\provenance_masks\DE07_r010_c002_provenance.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\support_masks\DE07_r010_c002_support.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\conflict_masks\DE07_r010_c002_conflict.tif,PASS,5f04dab0fe764b257dd3598670b0129dd2e165126106ddbe0a510200764dbd35,4a6948e40f1d934b727e562d766c9e3cb6c2b5d3debcdc2a01e6f531132b6a80,ca707f3ef9d136389715e47b9147027a7e9269829ceb8e0688268aca23d1a08e,35a1f43fe40448d3088246d7bd150cd64e69640972edb85a18335d8213202412,37970609b5b7b12bfb09bbfcd02b69f5ad00d81652e98977b46b9ed7c02b9797,9b215ed3800bdceb8f37e60d5772ce0993282eaf615e2c805d84ce088e80f899,PASS,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\images\DE07_r010_c002_image.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r010_c002_semantic.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\validity_masks\DE07_r010_c002_validity.tif,50132,0,1.0
441,441,DE07_r010_c003,DE07,Frankfurt,train,10,3,2560,768,256,256,256,256,65536,0,0.0,48887,0.7459564208984375,0.7459564208984375,16649,0.2540435791015625,3048,0.0465087890625,2689,0.0550043978971914,0.0410308837890625,2805,0.0573772168470145,0.0428009033203125,39857,0.8152883179577393,0.6081695556640625,0,0.0,0.0,3536,0.0723300672980547,0.053955078125,2263,0.046290424857324,21576,0.4413443246670894,25048,0.5123652504755866,2263,0,1920,0,18222,1434,25048,469949.50839400734,5537849.574938818,472509.50839400734,5540409.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\interim\labels_v3\fused\DE07\DE07_v3_semantic.tif,data\interim\labels_v3\fused\DE07\DE07_v3_validity.tif,data\interim\labels_v3\fused\DE07\DE07_v3_provenance.tif,data\interim\labels_v3\fused\DE07\DE07_v3_support_count.tif,data\interim\labels_v3\fused\DE07\DE07_v3_source_conflict.tif,True,False,False,False,True,True,water>=0.050000,,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\images\DE07_r010_c003_image.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r010_c003_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\validity_masks\DE07_r010_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\provenance_masks\DE07_r010_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\support_masks\DE07_r010_c003_support.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\conflict_masks\DE07_r010_c003_conflict.tif,PASS,7325a3c20ca5e0cb5d991a321c6f134d4273469d6b8fe221b0596325f0f80a58,2fe8acd875aa72f2bf2827be6500f5a38ce7b7339fa14495ea5ffd86d271b85e,786d8039717a85bd9ef14379487786ebd276b23766f24a8025c4234bbe481bcd,e1bebf1800fe529c3df592ff800136d62b53100c15edefb493641e8a1f8e0225,8fc2fe32c6ec502f8d7295204f47bb3a452a87b076d70e85244594d02858e1c6,3cc2d23f0aca9d06b5dfc27a1f142ba77a7dc4937c3a6bee5280412b95d0bde6,PASS,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\images\DE07_r010_c003_image.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r010_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\validity_masks\DE07_r010_c003_validity.tif,48887,0,1.0
442,442,DE07_r010_c004,DE07,Frankfurt,train,10,4,2560,1024,256,256,256,256,65536,0,0.0,57177,0.8724517822265625,0.8724517822265625,8359,0.1275482177734375,5290,0.080718994140625,2221,0.0388442905364045,0.0338897705078125,1228,0.0214771673924829,0.01873779296875,48798,0.8534550606012907,0.744598388671875,584,0.0102138971964251,0.0089111328125,4346,0.0760095842733966,0.066314697265625,910,0.0159154904944295,8829,0.1544152368959546,47438,0.8296692726096158,910,0,3085,0,5351,393,47438,472509.50839400734,5537849.574938818,475069.50839400734,5540409.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\interim\labels_v3\fused\DE07\DE07_v3_semantic.tif,data\interim\labels_v3\fused\DE07\DE07_v3_validity.tif,data\interim\labels_v3\fused\DE07\DE07_v3_provenance.tif,data\interim\labels_v3\fused\DE07\DE07_v3_support_count.tif,data\interim\labels_v3\fused\DE07\DE07_v3_source_conflict.tif,True,False,False,True,True,True,bare_land>=0.005000+water>=0.050000,,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\images\DE07_r010_c004_image.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r010_c004_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\validity_masks\DE07_r010_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\provenance_masks\DE07_r010_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\support_masks\DE07_r010_c004_support.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\conflict_masks\DE07_r010_c004_conflict.tif,PASS,32faaf36f01799faaadefe9b19d210fa06b921815d0dc82901c3f15b610a3938,ecae96b0c00357fca86e9ef14af087cd3ad47f4440c2dbc0a176a5c5aa5399b5,3665868ea278ab64796b46114f541215b108f36955d3885feb6d0ededeb12456,aea76848d60a6494c57a06afc9b02b95c481989c7a3479fb7498a1cc9d22d5c3,798bbffd678bdf0db3480c8ce2a3b837b117aae16d671074955ba09b1050f81e,b917b7fd0ae35f1b853b3c045e8d3c4bf6fb6c242c161bad931057112fe03683,PASS,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\images\DE07_r010_c004_image.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r010_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\validity_masks\DE07_r010_c004_validity.tif,57177,0,1.0
443,443,DE07_r010_c005,DE07,Frankfurt,train,10,5,2560,1280,256,256,256,256,65536,0,0.0,48503,0.7400970458984375,0.7400970458984375,17033,0.2599029541015625,9069,0.1383819580078125,5011,0.1033131971218275,0.0764617919921875,3617,0.0745727068428757,0.0551910400390625,38536,0.794507556233635,0.5880126953125,1339,0.0276065398016617,0.0204315185546875,0,0.0,0.0,2705,0.0557697462012659,25790,0.5317196874420139,20008,0.4125105663567202,2705,0,5164,0,20357,269,20008,475069.50839400734,5537849.574938818,477629.50839400734,5540409.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\interim\labels_v3\fused\DE07\DE07_v3_semantic.tif,data\interim\labels_v3\fused\DE07\DE07_v3_validity.tif,data\interim\labels_v3\fused\DE07\DE07_v3_provenance.tif,data\interim\labels_v3\fused\DE07\DE07_v3_support_count.tif,data\interim\labels_v3\fused\DE07\DE07_v3_source_conflict.tif,True,True,False,True,False,True,buildings>=0.075000+bare_land>=0.005000,,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\images\DE07_r010_c005_image.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r010_c005_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\validity_masks\DE07_r010_c005_validity.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\provenance_masks\DE07_r010_c005_provenance.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\support_masks\DE07_r010_c005_support.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\conflict_masks\DE07_r010_c005_conflict.tif,PASS,802107ebd71e1e1465e9895e390675fb749504d6a41ea16e248697b30b436c8d,c648f48dc5644ba7f93b22e1884db16bf0528d13b960d224efa63bbdd4b01e61,d48fcd3b567aa373ec06ac7b615e726293a2387c80550ed551831d951c98d8b4,b5e034ddbf1b6356a4cc9ee4691b08f7e81c6187eae52969a5d3a85118ef11b8,dc87b100b93314308d6bced28abbeb8dee0ab9369dc2df9107738229b372a9c2,95159b6a9968bca652ecdc51a38b31ffb543c4864b96bd615055c263fd2d64bc,PASS,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\images\DE07_r010_c005_image.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r010_c005_semantic.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\validity_masks\DE07_r010_c005_validity.tif,48503,0,1.0
444,444,DE07_r010_c006,DE07,Frankfurt,train,10,6,2560,1536,256,256,256,256,65536,0,0.0,41221,0.6289825439453125,0.6289825439453125,24315,0.3710174560546875,4068,0.06207275390625,7083,0.1718298925305063,0.1080780029296875,4141,0.1004585041605007,0.0631866455078125,29997,0.727711603308993,0.4577178955078125,0,0.0,0.0,0,0.0,0.0,6705,0.1626598093204919,26777,0.6495960796681304,7739,0.1877441110113777,6705,0,2981,0,23698,98,7739,477629.50839400734,5537849.574938818,480189.50839400734,5540409.574938818,EPSG:32632,data\processed\sar\DE07_Frankfurt\DE07_Frankfurt_S1_VV_VH.tif,data\interim\labels_v3\fused\DE07\DE07_v3_semantic.tif,data\interim\labels_v3\fused\DE07\DE07_v3_validity.tif,data\interim\labels_v3\fused\DE07\DE07_v3_provenance.tif,data\interim\labels_v3\fused\DE07\DE07_v3_support_count.tif,data\interim\labels_v3\fused\DE07\DE07_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\images\DE07_r010_c006_image.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r010_c006_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE07_Frankfurt\validity_masks\DE07_r010_c006_validity.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\provenance_masks\DE07_r010_c006_provenance.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\support_masks\DE07_r010_c006_support.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\conflict_masks\DE07_r010_c006_conflict.tif,PASS,4fe2b8f1aaa2099211bc865023780fd8936c16432f6d6efc5e0297c8201e6e50,fe115e557d722aae20ce349bfb26f5e095ea052449c6761f4e84695cc6cc505f,ca2d66caeee5b6aa09895248c7dd205daa6072927ef8f9e1f28144027ad11edc,a5d9aea53c307f1c2ac2ea4612a387fae95a5f9ece3a34ce3be0ca2d2d432003,d458ee409161efbc9223c59a2b2497673416905d5c5caf85a6df3773bb91d060,1c93c56c48d000df11301ee9ca4fc329b3611b468ce8ef83954e8df6587ff098,PASS,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\images\DE07_r010_c006_image.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\semantic_masks\DE07_r010_c006_semantic.tif,data\processed\dataset_v3\tiles\train\DE07_Frankfurt\validity_masks\DE07_r010_c006_validity.tif,41221,0,1.0
