sample_type,city_id,city_name,split,stratum,x,y,crs,pixel_row,pixel_col,highway,estimated_width_m,bare_tier,osm_bare,dw_bare,ua_bare,ua_code,vv,vh,review_decision,review_notes
bare_land,DE02,Heidelberg,train,current_v3,489495.41702031455,5466236.618231593,EPSG:32632,2060,2826,,,current_v3,1,0,1,13100,0.1938096135854721,0.01976124569773674,,
bare_land,DE02,Heidelberg,train,current_v3,476865.41702031455,5460786.618231593,EPSG:32632,2605,1563,,,current_v3,1,0,1,13100,0.0935773029923439,0.012099841609597206,,
bare_land,DE02,Heidelberg,train,single_source_osm,467345.41702031455,5484996.618231593,EPSG:32632,184,611,,,single_source_osm,1,0,0,0,0.04402420297265053,0.012590507976710796,,
bare_land,DE02,Heidelberg,train,single_source_osm,463115.41702031455,5479956.618231593,EPSG:32632,688,188,,,single_source_osm,1,0,0,0,0.16935044527053833,0.02057979814708233,,
bare_land,DE02,Heidelberg,train,single_source_ua,470645.41702031455,5460526.618231593,EPSG:32632,2631,941,,,single_source_ua,0,0,1,13100,0.0842786580324173,0.024927113205194473,,
bare_land,DE02,Heidelberg,train,single_source_ua,476025.41702031455,5471466.618231593,EPSG:32632,1537,1479,,,single_source_ua,0,0,1,13300,0.05952242389321327,0.014680974185466766,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,461351.0206620797,5427455.248501994,EPSG:32632,1593,1995,living_street,10.0,,,,,,0.47788700461387634,0.03744041547179222,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,455532.9167237041,5428389.131510033,EPSG:32632,1500,1414,living_street,10.0,,,,,,0.37628045678138733,0.19800838828086853,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|subpixel_lt_10m|living_street,456987.8134269115,5441283.570482751,EPSG:32632,211,1559,living_street,6.0,,,,,,1.6377451419830322,0.03138813376426697,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|subpixel_lt_10m|living_street,465275.2406364141,5433130.202200513,EPSG:32632,1026,2388,living_street,6.0,,,,,,0.30546560883522034,0.029448645189404488,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,464232.36914633226,5435610.09938646,EPSG:32632,778,2284,motorway,11.5,,,,,,0.05106636881828308,0.00724396388977766,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,465654.65802609746,5420598.578628578,EPSG:32632,2279,2426,motorway,11.5,,,,,,0.03378189355134964,0.008006938733160496,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|motorway,442091.08138509607,5436187.262955137,EPSG:32632,720,69,motorway,6.4,,,,,,0.08609509468078613,0.019023293629288673,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|motorway,446205.1521934016,5432205.812532283,EPSG:32632,1118,481,motorway,6.4,,,,,,0.05873826891183853,0.02496078982949257,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|motorway_link,456493.5074291819,5423369.372484654,EPSG:32632,2002,1510,motorway_link,3.2,,,,,,0.08302630484104156,0.012458658777177334,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|motorway_link,463289.35055965604,5421485.428443914,EPSG:32632,2190,2189,motorway_link,3.2,,,,,,0.0619288869202137,0.013631531037390232,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,459345.88351338916,5431157.279710656,EPSG:32632,1223,1795,pedestrian,5.0,,,,,,0.22123880684375763,0.026912454515695572,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,455047.7369451111,5431114.274762429,EPSG:32632,1227,1365,pedestrian,5.0,,,,,,0.1018853411078453,0.004517355002462864,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,455165.5118291052,5428167.864404015,EPSG:32632,1522,1377,primary,12.8,,,,,,0.1879403442144394,0.022987641394138336,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,466578.282932607,5425991.347416796,EPSG:32632,1740,2518,primary,14.0,,,,,,0.12804420292377472,0.08083561807870865,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|primary,464548.04562414973,5428144.672274438,EPSG:32632,1524,2315,primary,6.4,,,,,,0.10598184913396835,0.019203297793865204,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|primary,453371.49798807397,5431856.795692429,EPSG:32632,1153,1198,primary,6.4,,,,,,0.07479219138622284,0.024748681113123894,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|primary_link,470546.6806081818,5440264.237906953,EPSG:32632,312,2915,primary_link,8.0,,,,,,0.09276411682367325,0.01738923043012619,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|primary_link,459921.0600849398,5432299.044977441,EPSG:32632,1109,1852,primary_link,3.2,,,,,,0.08905080705881119,0.011690323241055012,,
road,DE03,Karlsruhe,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,455197.6090989336,5428120.724175502,EPSG:32632,1527,1380,residential,12.8,,,,,,0.27975666522979736,0.03649526834487915,,
road,DE03,Karlsruhe,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,454040.6449532762,5426655.958609113,EPSG:32632,1673,1264,residential,12.8,,,,,,0.07898524403572083,0.011783624067902565,,
road,DE03,Karlsruhe,train,manual_review_candidate|subpixel_lt_10m|residential,468713.9906570002,5431543.5188818425,EPSG:32632,1185,2732,residential,8.0,,,,,,0.15739372372627258,0.02663278952240944,,
road,DE03,Karlsruhe,train,manual_review_candidate|subpixel_lt_10m|residential,470639.0696419431,5416428.199416585,EPSG:32632,2696,2924,residential,8.0,,,,,,0.18382999300956726,0.03563627228140831,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,453641.8362336999,5430097.578688476,EPSG:32632,1329,1225,secondary,12.0,,,,,,1.2099840641021729,0.019827693700790405,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,463361.2481620494,5418391.628027521,EPSG:32632,2500,2197,secondary,12.0,,,,,,0.13181637227535248,0.024492133408784866,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|secondary,459623.32726123894,5428243.139760759,EPSG:32632,1515,1823,secondary,3.2,,,,,,0.23823155462741852,0.011966642923653126,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|secondary,449197.0120900534,5424217.856866403,EPSG:32632,1917,780,secondary,3.2,,,,,,0.1328767091035843,0.0680609866976738,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary_link,457876.0542194705,5428462.63968057,EPSG:32632,1493,1648,secondary_link,12.8,,,,,,0.11688168346881866,0.012493281625211239,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary_link,457875.27217020665,5428468.487652531,EPSG:32632,1492,1648,secondary_link,12.8,,,,,,0.1310887485742569,0.012430830858647823,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|secondary_link,459263.22410350374,5428243.202466624,EPSG:32632,1515,1787,secondary_link,3.2,,,,,,0.4175838530063629,0.028947260230779648,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|secondary_link,454412.37212353933,5420005.859683635,EPSG:32632,2338,1302,secondary_link,3.2,,,,,,0.12165961414575577,0.01475112047046423,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,457269.845189157,5427225.814354102,EPSG:32632,1616,1587,service,10.0,,,,,,0.8953942060470581,0.4779132902622223,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,457256.87898673664,5427242.434144458,EPSG:32632,1615,1586,service,10.0,,,,,,0.28265276551246643,0.15741470456123352,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|subpixel_lt_10m|service,455872.1185872782,5426919.445510352,EPSG:32632,1647,1448,service,5.0,,,,,,1.684720754623413,0.13530591130256653,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|subpixel_lt_10m|service,455948.70291148586,5438648.21134176,EPSG:32632,474,1455,service,5.0,,,,,,0.34220537543296814,0.02648177184164524,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|two_plus_pixels_ge_20m|service,450698.9592187875,5433028.766134823,EPSG:32632,1036,930,service,31.0,,,,,,0.05359470099210739,0.014171683229506016,,
road,DE03,Karlsruhe,train,likely_ignore_candidate|two_plus_pixels_ge_20m|service,450634.6820430949,5432928.909518877,EPSG:32632,1046,924,service,25.0,,,,,,0.06094810366630554,0.01618572510778904,,
road,DE03,Karlsruhe,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,446309.54749856016,5419516.933137797,EPSG:32632,2387,491,tertiary,10.0,,,,,,0.2502395808696747,0.0607573464512825,,
road,DE03,Karlsruhe,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,456171.686338483,5421595.70225346,EPSG:32632,2179,1478,tertiary,10.0,,,,,,0.15567760169506073,0.035915326327085495,,
road,DE03,Karlsruhe,train,manual_review_candidate|subpixel_lt_10m|tertiary,444995.2882182678,5421372.431962504,EPSG:32632,2202,360,tertiary,6.4,,,,,,0.08479861170053482,0.019158950075507164,,
road,DE03,Karlsruhe,train,manual_review_candidate|subpixel_lt_10m|tertiary,463459.93373923865,5438316.689120541,EPSG:32632,507,2206,tertiary,6.4,,,,,,0.0686522126197815,0.02173842117190361,,
road,DE03,Karlsruhe,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,465620.3102087317,5439383.794517586,EPSG:32632,401,2422,tertiary_link,3.2,,,,,,0.06187351420521736,0.00632144371047616,,
road,DE03,Karlsruhe,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,470913.8747531837,5442365.681981446,EPSG:32632,102,2952,tertiary_link,3.2,,,,,,0.08506840467453003,0.014403103850781918,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,448738.4962387298,5431872.942133214,EPSG:32632,1152,734,trunk,10.5,,,,,,0.7373935580253601,0.020907463505864143,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,450162.8845250589,5431856.0553922,EPSG:32632,1153,877,trunk,12.8,,,,,,0.3136541247367859,0.03619708865880966,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|trunk,451981.249718898,5427517.774723943,EPSG:32632,1587,1059,trunk,6.4,,,,,,0.1982576847076416,0.025537341833114624,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|trunk,451033.8364537287,5431447.059586689,EPSG:32632,1194,964,trunk,9.600000000000001,,,,,,0.08538361638784409,0.020333942025899887,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,455603.31420601514,5434170.397795761,EPSG:32632,922,1421,trunk_link,12.8,,,,,,0.11912529170513153,0.012998039834201336,,
road,DE03,Karlsruhe,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,453592.61432565807,5428175.197834231,EPSG:32632,1521,1220,trunk_link,12.8,,,,,,2.8701226711273193,0.03075757995247841,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|trunk_link,450273.2160961392,5431773.941257956,EPSG:32632,1162,888,trunk_link,6.4,,,,,,0.20111887156963348,0.02362995781004429,,
road,DE03,Karlsruhe,train,retain_major_candidate|subpixel_lt_10m|trunk_link,452482.9754527764,5429384.587134922,EPSG:32632,1400,1109,trunk_link,3.2,,,,,,0.08620811253786087,0.027380723506212234,,
road,DE03,Karlsruhe,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,458222.8139797172,5437685.150781756,EPSG:32632,570,1683,unclassified,10.0,,,,,,0.07811688631772995,0.011117987334728241,,
road,DE03,Karlsruhe,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,458242.24544335814,5437683.55890509,EPSG:32632,571,1685,unclassified,10.0,,,,,,0.0680355653166771,0.010841792449355125,,
road,DE03,Karlsruhe,train,manual_review_candidate|subpixel_lt_10m|unclassified,457119.0089332961,5428635.737660863,EPSG:32632,1475,1572,unclassified,5.4,,,,,,0.8730875849723816,0.04290485754609108,,
road,DE03,Karlsruhe,train,manual_review_candidate|subpixel_lt_10m|unclassified,468323.397445871,5418863.943786612,EPSG:32632,2453,2693,unclassified,6.0,,,,,,0.07692200690507889,0.019462618976831436,,
bare_land,DE03,Karlsruhe,train,current_v3,464906.24642737134,5413889.106587356,EPSG:32632,2950,2351,,,current_v3,1,0,1,13100,0.1548430472612381,0.023502666503190994,,
bare_land,DE03,Karlsruhe,train,current_v3,466406.24642737134,5429079.106587356,EPSG:32632,1431,2501,,,current_v3,1,0,1,13100,0.1494872272014618,0.03168632090091705,,
bare_land,DE03,Karlsruhe,train,tier1_ua_dw_new,446666.24642737134,5415209.106587356,EPSG:32632,2818,527,,,tier1_ua_dw_new,0,1,1,13100,0.037709977477788925,0.004413089249283075,,
bare_land,DE03,Karlsruhe,train,single_source_osm,458526.24642737134,5427989.106587356,EPSG:32632,1540,1713,,,single_source_osm,1,0,0,12100,0.051498472690582275,0.012827431783080101,,
bare_land,DE03,Karlsruhe,train,single_source_osm,457786.24642737134,5427599.106587356,EPSG:32632,1579,1639,,,single_source_osm,1,0,0,12230,0.0480680949985981,0.008766674436628819,,
bare_land,DE03,Karlsruhe,train,single_source_ua,450146.24642737134,5417969.106587356,EPSG:32632,2542,875,,,single_source_ua,0,0,1,13100,1.0541630983352661,0.1256655901670456,,
bare_land,DE03,Karlsruhe,train,single_source_ua,455306.24642737134,5434479.106587356,EPSG:32632,891,1391,,,single_source_ua,0,0,1,13100,0.11272754520177841,0.015416734851896763,,
bare_land,DE03,Karlsruhe,train,proposed_osm_conflict,446666.24642737134,5415209.106587356,EPSG:32632,2818,527,,,proposed_osm_conflict,0,1,1,13100,0.037709977477788925,0.004413089249283075,,
road,DE04,Stuttgart,train,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,522384.18046051415,5398797.934256688,EPSG:32632,1875,2394,living_street,10.0,,,,,,0.12942494451999664,0.05098762735724449,,
road,DE04,Stuttgart,train,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,512873.67255771905,5402751.888805002,EPSG:32632,1479,1443,living_street,12.0,,,,,,1.9904940128326416,0.3718900680541992,,
road,DE04,Stuttgart,train,likely_ignore_candidate|subpixel_lt_10m|living_street,520799.3898980503,5396940.822720155,EPSG:32632,2060,2236,living_street,6.0,,,,,,0.15686973929405212,0.051367297768592834,,
road,DE04,Stuttgart,train,likely_ignore_candidate|subpixel_lt_10m|living_street,503519.5355454539,5409447.361708669,EPSG:32632,810,508,living_street,6.0,,,,,,0.3120117783546448,0.06843790411949158,,
road,DE04,Stuttgart,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,511148.307444702,5395035.781452299,EPSG:32632,2251,1271,motorway,11.8,,,,,,0.1682436764240265,0.014371649362146854,,
road,DE04,Stuttgart,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,503313.52138899843,5397866.501915734,EPSG:32632,1968,487,motorway,15.0,,,,,,0.056582849472761154,0.008547712117433548,,
road,DE04,Stuttgart,train,retain_major_candidate|subpixel_lt_10m|motorway,498507.14856587804,5392543.747501868,EPSG:32632,2500,6,motorway,6.4,,,,,,0.09108852595090866,0.029749104753136635,,
road,DE04,Stuttgart,train,retain_major_candidate|subpixel_lt_10m|motorway,521548.96789316233,5393488.033634555,EPSG:32632,2406,2311,motorway,9.600000000000001,,,,,,0.0580550879240036,0.005886849015951157,,
road,DE04,Stuttgart,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,499888.29819296114,5393058.228391735,EPSG:32632,2449,145,motorway_link,10.0,,,,,,0.0961167961359024,0.01077463198453188,,
road,DE04,Stuttgart,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,499898.2375410428,5393080.5100760255,EPSG:32632,2446,146,motorway_link,10.0,,,,,,0.05897877365350723,0.011314686387777328,,
road,DE04,Stuttgart,train,retain_major_candidate|subpixel_lt_10m|motorway_link,505004.90239742334,5397172.783517674,EPSG:32632,2037,656,motorway_link,6.4,,,,,,0.07825016230344772,0.005628535058349371,,
road,DE04,Stuttgart,train,retain_major_candidate|subpixel_lt_10m|motorway_link,511025.81472159777,5395080.814638009,EPSG:32632,2246,1258,motorway_link,7.0,,,,,,0.1081651821732521,0.021664071828126907,,
road,DE04,Stuttgart,train,likely_ignore_candidate|one_to_two_pixels_10_20m|pedestrian,527891.4546726113,5391046.074660644,EPSG:32632,2650,2945,pedestrian,10.0,,,,,,0.5954558849334717,0.061565086245536804,,
road,DE04,Stuttgart,train,likely_ignore_candidate|one_to_two_pixels_10_20m|pedestrian,513210.36340079125,5406367.472034285,EPSG:32632,1118,1477,pedestrian,15.0,,,,,,0.20323766767978668,0.009711509570479393,,
road,DE04,Stuttgart,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,522698.0056244391,5398620.6929902285,EPSG:32632,1892,2426,pedestrian,5.0,,,,,,0.567051112651825,0.28864866495132446,,
road,DE04,Stuttgart,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,513500.40785779885,5404061.582373598,EPSG:32632,1348,1506,pedestrian,5.0,,,,,,0.6569944024085999,0.13324813544750214,,
road,DE04,Stuttgart,train,likely_ignore_candidate|two_plus_pixels_ge_20m|pedestrian,513175.67519473063,5402964.904569607,EPSG:32632,1458,1473,pedestrian,25.0,,,,,,0.26144173741340637,0.12109990417957306,,
road,DE04,Stuttgart,train,likely_ignore_candidate|two_plus_pixels_ge_20m|pedestrian,513348.8525024563,5403259.870919045,EPSG:32632,1428,1491,pedestrian,25.0,,,,,,1.6795064210891724,0.2580454349517822,,
road,DE04,Stuttgart,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,512173.18316410563,5399430.149771122,EPSG:32632,1811,1373,primary,12.8,,,,,,0.23845969140529633,0.047934602946043015,,
road,DE04,Stuttgart,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,500700.1759992662,5394582.516347919,EPSG:32632,2296,226,primary,12.8,,,,,,0.07760780304670334,0.02376263588666916,,
road,DE04,Stuttgart,train,retain_major_candidate|subpixel_lt_10m|primary,512815.85398740834,5417004.832516228,EPSG:32632,54,1437,primary,6.4,,,,,,0.1295941025018692,0.020650900900363922,,
road,DE04,Stuttgart,train,retain_major_candidate|subpixel_lt_10m|primary,501136.06265460013,5417105.673212292,EPSG:32632,44,269,primary,3.2,,,,,,0.11469130218029022,0.03227559104561806,,
road,DE04,Stuttgart,train,retain_major_candidate|one_to_two_pixels_10_20m|primary_link,513452.4105766319,5402622.807549525,EPSG:32632,1492,1501,primary_link,12.8,,,,,,0.0767369493842125,0.016173280775547028,,
road,DE04,Stuttgart,train,retain_major_candidate|one_to_two_pixels_10_20m|primary_link,513463.7990878852,5402648.47433139,EPSG:32632,1490,1502,primary_link,12.8,,,,,,0.07204058766365051,0.013512827455997467,,
road,DE04,Stuttgart,train,retain_major_candidate|subpixel_lt_10m|primary_link,513814.5401516069,5403413.898547957,EPSG:32632,1413,1537,primary_link,6.4,,,,,,0.16614410281181335,0.014540238305926323,,
road,DE04,Stuttgart,train,retain_major_candidate|subpixel_lt_10m|primary_link,513824.6142037546,5403436.561499924,EPSG:32632,1411,1538,primary_link,3.2,,,,,,0.08433718979358673,0.011264413595199585,,
